29-03-2021;14 ;174,78
29-03-2021;15 ;189,88
29-03-2021;16 ;208,55
29-03-2021;17 ;225,08
29-03-2021;18 ;223,45
29-03-2021;19 ;238,65
29-03-2021;20 ;215,59
29-03-2021;21 ;200,9
29-03-2021;22 ;182,84
29-03-2021;23 ;162,43
30-03-2021;00 ;135,06
30-03-2021;01 ;125,96
30-03-2021;02 ;116,14
30-03-2021;03 ;116,35
30-03-2021;04 ;119,21
30-03-2021;05 ;158,88
30-03-2021;06 ;193,74
30-03-2021;07 ;405,28
30-03-2021;08 ;425,11
30-03-2021;09 ;425,22
30-03-2021;10 ;423,78
30-03-2021;11 ;414,58
30-03-2021;12 ;396,38
30-03-2021;13 ;382,17
30-03-2021;14 ;330,03
30-03-2021;15 ;279,73
30-03-2021;16 ;266,13
30-03-2021;17 ;315,51
30-03-2021;18 ;372,15
30-03-2021;19 ;398,33
30-03-2021;20 ;222,17
30-03-2021;21 ;207,96
30-03-2021;22 ;198,86
30-03-2021;23 ;186,18
31-03-2021;00 ;175,94
31-03-2021;01 ;167,23
31-03-2021;02 ;164,57
31-03-2021;03 ;170
31-03-2021;04 ;187,31
31-03-2021;05 ;201,66
31-03-2021;06 ;401,58
31-03-2021;07 ;421,86
31-03-2021;08 ;434,78
31-03-2021;09 ;426,58
31-03-2021;10 ;427,91
31-03-2021;11 ;426,68
31-03-2021;12 ;423,2
31-03-2021;13 ;416,64
31-03-2021;14 ;421,45
31-03-2021;15 ;419
31-03-2021;16 ;417,25
31-03-2021;17 ;421,15
31-03-2021;18 ;423,09
31-03-2021;19 ;422,17
31-03-2021;20 ;406,08
31-03-2021;21 ;389,79
31-03-2021;22 ;241,83
31-03-2021;23 ;194,9
01-04-2021;00 ;189,47
01-04-2021;01 ;183,54
01-04-2021;02 ;172,18
01-04-2021;03 ;173
01-04-2021;04 ;187,63
01-04-2021;05 ;275,3
01-04-2021;06 ;414,64
01-04-2021;07 ;423,03
01-04-2021;08 ;432,95
01-04-2021;09 ;436,54
01-04-2021;10 ;434,18
01-04-2021;11 ;422,52
01-04-2021;12 ;406,76
01-04-2021;13 ;387,84
01-04-2021;14 ;362,06
01-04-2021;15 ;383,03
01-04-2021;16 ;406,25
01-04-2021;17 ;406,46
01-04-2021;18 ;408,3
01-04-2021;19 ;410,65
01-04-2021;20 ;406,87
01-04-2021;21 ;257,91
01-04-2021;22 ;196,53
01-04-2021;23 ;180,16
02-04-2021;00 ;180,75
02-04-2021;01 ;178,49
02-04-2021;02 ;174,47
02-04-2021;03 ;176,94
02-04-2021;04 ;180,34
02-04-2021;05 ;183,32
02-04-2021;06 ;184,97
02-04-2021;07 ;189,39
02-04-2021;08 ;390,72
02-04-2021;09 ;384,95
02-04-2021;10 ;367,98
02-04-2021;11 ;189,49
02-04-2021;12 ;186,1
02-04-2021;13 ;105,24
02-04-2021;14 ;55,45
02-04-2021;15 ;50,72
02-04-2021;16 ;99,27
02-04-2021;17 ;171,29
02-04-2021;18 ;191,45
02-04-2021;19 ;192,58
02-04-2021;20 ;194,02
02-04-2021;21 ;190,93
02-04-2021;22 ;186,92
02-04-2021;23 ;180,85
03-04-2021;00 ;182,91
03-04-2021;01 ;181,16
03-04-2021;02 ;176,33
03-04-2021;03 ;180,24
03-04-2021;04 ;184,56
03-04-2021;05 ;185,28
03-04-2021;06 ;189,08
03-04-2021;07 ;199,06
03-04-2021;08 ;205,85
03-04-2021;09 ;213,05
03-04-2021;10 ;248,75
03-04-2021;11 ;249,37
03-04-2021;12 ;215,11
03-04-2021;13 ;202,97
03-04-2021;14 ;172,73
03-04-2021;15 ;139,39
03-04-2021;16 ;184,76
03-04-2021;17 ;191,24
03-04-2021;18 ;256,46
03-04-2021;19 ;328,79
03-04-2021;20 ;259,55
03-04-2021;21 ;194,53
03-04-2021;22 ;180,44
03-04-2021;23 ;164,8
04-04-2021;00 ;148,24
04-04-2021;01 ;140,73
04-04-2021;02 ;128,28
04-04-2021;03 ;117,28
04-04-2021;04 ;117,79
04-04-2021;05 ;123,14
04-04-2021;06 ;115,01
04-04-2021;07 ;139,5
04-04-2021;08 ;161,62
04-04-2021;09 ;175,4
04-04-2021;10 ;176,02
04-04-2021;11 ;158,22
04-04-2021;12 ;137,44
04-04-2021;13 ;61,83
04-04-2021;14 ;20,78
04-04-2021;15 ;1,03
04-04-2021;16 ;12,14
04-04-2021;17 ;72,11
04-04-2021;18 ;122,93
04-04-2021;19 ;134,35
04-04-2021;20 ;119,95
04-04-2021;21 ;108,33
04-04-2021;22 ;55,96
04-04-2021;23 ;33,33
05-04-2021;00 ;0,51
05-04-2021;01 ;-4,84
05-04-2021;02 ;-14,51
05-04-2021;03 ;-4,84
05-04-2021;04 ;-4,73
05-04-2021;05 ;-0,82
05-04-2021;06 ;0,93
05-04-2021;07 ;29,94
05-04-2021;08 ;41,87
05-04-2021;09 ;94,03
05-04-2021;10 ;99,38
05-04-2021;11 ;103,49
05-04-2021;12 ;94,75
05-04-2021;13 ;90,01
05-04-2021;14 ;51,95
05-04-2021;15 ;42,18
05-04-2021;16 ;45,68
05-04-2021;17 ;58,12
05-04-2021;18 ;97,01
05-04-2021;19 ;191,96
05-04-2021;20 ;248,03
05-04-2021;21 ;200,4
05-04-2021;22 ;185,48
05-04-2021;23 ;107,71
06-04-2021;00 ;151,22
06-04-2021;01 ;142,99
06-04-2021;02 ;127,26
06-04-2021;03 ;145,98
06-04-2021;04 ;160,89
06-04-2021;05 ;202,46
06-04-2021;06 ;424,05
06-04-2021;07 ;452,75
06-04-2021;08 ;554,7
06-04-2021;09 ;409,95
06-04-2021;10 ;349,15
06-04-2021;11 ;294,94
06-04-2021;12 ;214,8
06-04-2021;13 ;186,2
06-04-2021;14 ;182,19
06-04-2021;15 ;181,16
06-04-2021;16 ;208,42
06-04-2021;17 ;398,43
06-04-2021;18 ;430,94
06-04-2021;19 ;443,39
06-04-2021;20 ;427,13
06-04-2021;21 ;413,76
06-04-2021;22 ;393,29
06-04-2021;23 ;263,77
07-04-2021;00 ;179,59
07-04-2021;01 ;173,84
07-04-2021;02 ;173,02
07-04-2021;03 ;174,35
07-04-2021;04 ;177,74
07-04-2021;05 ;343,98
07-04-2021;06 ;588,77
07-04-2021;07 ;799,67
07-04-2021;08 ;846,8
07-04-2021;09 ;668,65
07-04-2021;10 ;560,63
07-04-2021;11 ;524,39
07-04-2021;12 ;424,07
07-04-2021;13 ;417,7
07-04-2021;14 ;410,41
07-04-2021;15 ;408,97
07-04-2021;16 ;410
07-04-2021;17 ;413,29
07-04-2021;18 ;476,44
07-04-2021;19 ;569,87
07-04-2021;20 ;493,99
07-04-2021;21 ;432,69
07-04-2021;22 ;420,27
07-04-2021;23 ;388,34
08-04-2021;00 ;395,42
08-04-2021;01 ;379,85
08-04-2021;02 ;377,49
08-04-2021;03 ;399,21
08-04-2021;04 ;398,9
08-04-2021;05 ;412,94
08-04-2021;06 ;609,42
08-04-2021;07 ;818,09
08-04-2021;08 ;1016,82
08-04-2021;09 ;681,12
08-04-2021;10 ;611,67
08-04-2021;11 ;599,58
08-04-2021;12 ;555,63
08-04-2021;13 ;421,75
08-04-2021;14 ;409,66
08-04-2021;15 ;398,18
08-04-2021;16 ;390,19
08-04-2021;17 ;409,45
08-04-2021;18 ;410,58
08-04-2021;19 ;413,45
08-04-2021;20 ;403,41
08-04-2021;21 ;379,23
08-04-2021;22 ;209,69
08-04-2021;23 ;187,16
09-04-2021;00 ;180,72
09-04-2021;01 ;156,03
09-04-2021;02 ;147,56
09-04-2021;03 ;146,13
09-04-2021;04 ;149,8
09-04-2021;05 ;173,58
09-04-2021;06 ;198,17
09-04-2021;07 ;254,6
09-04-2021;08 ;374,6
09-04-2021;09 ;307,97
09-04-2021;10 ;230,21
09-04-2021;11 ;206,44
09-04-2021;12 ;197,35
09-04-2021;13 ;189,19
09-04-2021;14 ;167,96
09-04-2021;15 ;159,6
09-04-2021;16 ;168,47
09-04-2021;17 ;188,17
09-04-2021;18 ;204,39
09-04-2021;19 ;272,97
09-04-2021;20 ;211,03
09-04-2021;21 ;207,76
09-04-2021;22 ;187,86
09-04-2021;23 ;170,52
10-04-2021;00 ;188,05
10-04-2021;01 ;185,81
10-04-2021;02 ;182,45
10-04-2021;03 ;187,54
10-04-2021;04 ;194,87
10-04-2021;05 ;187,13
10-04-2021;06 ;191,2
10-04-2021;07 ;196,6
10-04-2021;08 ;210,13
10-04-2021;09 ;213,28
10-04-2021;10 ;216,44
10-04-2021;11 ;213,59
10-04-2021;12 ;211,45
10-04-2021;13 ;208,6
10-04-2021;14 ;194,46
10-04-2021;15 ;192,12
10-04-2021;16 ;203,41
10-04-2021;17 ;212,78
10-04-2021;18 ;222,75
10-04-2021;19 ;217,86
10-04-2021;20 ;212,88
10-04-2021;21 ;212,27
10-04-2021;22 ;206,98
10-04-2021;23 ;192,42
11-04-2021;00 ;223,34
11-04-2021;01 ;223,85
11-04-2021;02 ;223,14
11-04-2021;03 ;223,85
11-04-2021;04 ;224,36
11-04-2021;05 ;217,95
11-04-2021;06 ;215,92
11-04-2021;07 ;216,22
11-04-2021;08 ;274,3
11-04-2021;09 ;317,32
11-04-2021;10 ;305,01
11-04-2021;11 ;294,54
11-04-2021;12 ;273,79
11-04-2021;13 ;224,46
11-04-2021;14 ;221,51
11-04-2021;15 ;229,75
11-04-2021;16 ;234,63
11-04-2021;17 ;253,25
11-04-2021;18 ;351,7
11-04-2021;19 ;398,89
11-04-2021;20 ;397,46
11-04-2021;21 ;378,65
11-04-2021;22 ;316,3
11-04-2021;23 ;229,85
12-04-2021;00 ;211,75
12-04-2021;01 ;210,43
12-04-2021;02 ;208,9
12-04-2021;03 ;209,61
12-04-2021;04 ;211,14
12-04-2021;05 ;236,16
12-04-2021;06 ;423,3
12-04-2021;07 ;484,62
12-04-2021;08 ;557,65
12-04-2021;09 ;624,16
12-04-2021;10 ;495
12-04-2021;11 ;473,74
12-04-2021;12 ;448,62
12-04-2021;13 ;423,09
12-04-2021;14 ;397,56
12-04-2021;15 ;396,04
12-04-2021;16 ;414,04
12-04-2021;17 ;441,5
12-04-2021;18 ;463,47
12-04-2021;19 ;485,64
12-04-2021;20 ;463,67
12-04-2021;21 ;462,25
12-04-2021;22 ;383,12
12-04-2021;23 ;217,04
13-04-2021;00 ;222,2
13-04-2021;01 ;221,18
13-04-2021;02 ;220,78
13-04-2021;03 ;223,43
13-04-2021;04 ;227,1
13-04-2021;05 ;361,64
13-04-2021;06 ;453,07
13-04-2021;07 ;498,53
13-04-2021;08 ;765,68
13-04-2021;09 ;524,62
13-04-2021;10 ;466,52
13-04-2021;11 ;462,75
13-04-2021;12 ;437,27
13-04-2021;13 ;422,7
13-04-2021;14 ;408,43
13-04-2021;15 ;412,81
13-04-2021;16 ;425,86
13-04-2021;17 ;447,36
13-04-2021;18 ;459,59
13-04-2021;19 ;591,49
13-04-2021;20 ;485,79
13-04-2021;21 ;484,57
13-04-2021;22 ;461,94
13-04-2021;23 ;306,19
14-04-2021;00 ;249,44
14-04-2021;01 ;240,87
14-04-2021;02 ;234,65
14-04-2021;03 ;283,5
14-04-2021;04 ;449,01
14-04-2021;05 ;501,94
14-04-2021;06 ;778,3
14-04-2021;07 ;1208,64
14-04-2021;08 ;1274,73
14-04-2021;09 ;770,34
14-04-2021;10 ;638,59
14-04-2021;11 ;633,08
14-04-2021;12 ;594,43
14-04-2021;13 ;555,98
14-04-2021;14 ;477,46
14-04-2021;15 ;480,83
14-04-2021;16 ;517,84
14-04-2021;17 ;612,07
14-04-2021;18 ;692,94
14-04-2021;19 ;727,51
14-04-2021;20 ;519,17
14-04-2021;21 ;509,28
14-04-2021;22 ;509,18
14-04-2021;23 ;390,98
15-04-2021;00 ;300,28
15-04-2021;01 ;258,87
15-04-2021;02 ;257,15
15-04-2021;03 ;263,74
15-04-2021;04 ;295,81
15-04-2021;05 ;406,52
15-04-2021;06 ;716,14
15-04-2021;07 ;1032,95
15-04-2021;08 ;1168,73
15-04-2021;09 ;764,04
15-04-2021;10 ;669,05
15-04-2021;11 ;634,85
15-04-2021;12 ;548,9
15-04-2021;13 ;493,29
15-04-2021;14 ;461,63
15-04-2021;15 ;458,99
15-04-2021;16 ;474,92
15-04-2021;17 ;517,54
15-04-2021;18 ;619,63
15-04-2021;19 ;764,44
15-04-2021;20 ;699,29
15-04-2021;21 ;566,76
15-04-2021;22 ;469,24
15-04-2021;23 ;266,48
16-04-2021;00 ;272,97
16-04-2021;01 ;267,49
16-04-2021;02 ;263,64
16-04-2021;03 ;269,12
16-04-2021;04 ;274,79
16-04-2021;05 ;321,84
16-04-2021;06 ;579,7
16-04-2021;07 ;845,07
16-04-2021;08 ;951,03
16-04-2021;09 ;648,96
16-04-2021;10 ;506,39
16-04-2021;11 ;495,64
16-04-2021;12 ;485,6
16-04-2021;13 ;480,74
16-04-2021;14 ;423,95
16-04-2021;15 ;406,11
16-04-2021;16 ;425,98
16-04-2021;17 ;465,22
16-04-2021;18 ;473,94
16-04-2021;19 ;471,51
16-04-2021;20 ;426,69
16-04-2021;21 ;280,37
16-04-2021;22 ;273,48
16-04-2021;23 ;272,26
17-04-2021;00 ;285,46
17-04-2021;01 ;272,33
17-04-2021;02 ;261,43
17-04-2021;03 ;265,87
17-04-2021;04 ;271,53
17-04-2021;05 ;269,61
17-04-2021;06 ;256,28
17-04-2021;07 ;271,02
17-04-2021;08 ;267,59
17-04-2021;09 ;273,34
17-04-2021;10 ;276,57
17-04-2021;11 ;265,47
17-04-2021;12 ;253,05
17-04-2021;13 ;251,14
17-04-2021;14 ;249,42
17-04-2021;15 ;249,92
17-04-2021;16 ;252,55
17-04-2021;17 ;264,06
17-04-2021;18 ;275,06
17-04-2021;19 ;278,69
17-04-2021;20 ;274,45
17-04-2021;21 ;272,64
17-04-2021;22 ;270,62
17-04-2021;23 ;254,47
18-04-2021;00 ;250,83
18-04-2021;01 ;246,79
18-04-2021;02 ;243,66
18-04-2021;03 ;244,46
18-04-2021;04 ;245,68
18-04-2021;05 ;246,89
18-04-2021;06 ;247,6
18-04-2021;07 ;249,52
18-04-2021;08 ;252,04
18-04-2021;09 ;260,94
18-04-2021;10 ;262,25
18-04-2021;11 ;252,45
18-04-2021;12 ;251,94
18-04-2021;13 ;249,62
18-04-2021;14 ;248,51
18-04-2021;15 ;247,29
18-04-2021;16 ;250,83
18-04-2021;17 ;260,33
18-04-2021;18 ;272,26
18-04-2021;19 ;267,71
18-04-2021;20 ;263,77
18-04-2021;21 ;258,51
18-04-2021;22 ;250,83
18-04-2021;23 ;240,02
19-04-2021;00 ;220,92
19-04-2021;01 ;222,94
19-04-2021;02 ;222,03
19-04-2021;03 ;227,39
19-04-2021;04 ;235,77
19-04-2021;05 ;272,76
19-04-2021;06 ;470,33
19-04-2021;07 ;504,79
19-04-2021;08 ;543,5
19-04-2021;09 ;515,91
19-04-2021;10 ;516,42
19-04-2021;11 ;483,98
19-04-2021;12 ;474,48
19-04-2021;13 ;466,9
19-04-2021;14 ;465,38
19-04-2021;15 ;466,29
19-04-2021;16 ;465,48
19-04-2021;17 ;471,34
19-04-2021;18 ;473,06
19-04-2021;19 ;472,56
19-04-2021;20 ;470,84
19-04-2021;21 ;297,62
19-04-2021;22 ;246,69
19-04-2021;23 ;230,92
20-04-2021;00 ;239,11
20-04-2021;01 ;237,39
20-04-2021;02 ;236,58
20-04-2021;03 ;240,42
20-04-2021;04 ;246,59
20-04-2021;05 ;250,13
20-04-2021;06 ;267,81
20-04-2021;07 ;469,73
20-04-2021;08 ;490,55
20-04-2021;09 ;470,54
20-04-2021;10 ;332,89
20-04-2021;11 ;298,53
20-04-2021;12 ;283,58
20-04-2021;13 ;264,58
20-04-2021;14 ;253,36
20-04-2021;15 ;250,13
20-04-2021;16 ;244,97
20-04-2021;17 ;245,98
20-04-2021;18 ;251,34
20-04-2021;19 ;249,01
20-04-2021;20 ;247,8
20-04-2021;21 ;233,25
20-04-2021;22 ;178,17
20-04-2021;23 ;155,94
21-04-2021;00 ;174,09
21-04-2021;01 ;180,17
21-04-2021;02 ;179,46
21-04-2021;03 ;205,28
21-04-2021;04 ;234,15
21-04-2021;05 ;251,67
21-04-2021;06 ;273,65
21-04-2021;07 ;296,84
21-04-2021;08 ;418,27
21-04-2021;09 ;331,27
21-04-2021;10 ;300,69
21-04-2021;11 ;293,19
21-04-2021;12 ;283,57
21-04-2021;13 ;276,58
21-04-2021;14 ;268,68
21-04-2021;15 ;263,11
21-04-2021;16 ;252,38
21-04-2021;17 ;249,95
21-04-2021;18 ;253,59
21-04-2021;19 ;255,21
21-04-2021;20 ;257,44
21-04-2021;21 ;247,11
21-04-2021;22 ;177,13
21-04-2021;23 ;137,84
22-04-2021;00 ;106,75
22-04-2021;01 ;88,66
22-04-2021;02 ;89,27
22-04-2021;03 ;98,31
22-04-2021;04 ;105,03
22-04-2021;05 ;130,44
22-04-2021;06 ;152,91
22-04-2021;07 ;182,4
22-04-2021;08 ;228,96
22-04-2021;09 ;229,06
22-04-2021;10 ;228,76
22-04-2021;11 ;227,74
22-04-2021;12 ;179,65
22-04-2021;13 ;146,81
22-04-2021;14 ;150,06
22-04-2021;15 ;151,59
22-04-2021;16 ;182,29
22-04-2021;17 ;243,8
22-04-2021;18 ;427,42
22-04-2021;19 ;450,3
22-04-2021;20 ;447,86
22-04-2021;21 ;415,93
22-04-2021;22 ;319,96
22-04-2021;23 ;224,39
23-04-2021;00 ;169,08
23-04-2021;01 ;165,13
23-04-2021;02 ;163,21
23-04-2021;03 ;163,21
23-04-2021;04 ;167,36
23-04-2021;05 ;168,98
23-04-2021;06 ;280,45
23-04-2021;07 ;498,53
23-04-2021;08 ;539,64
23-04-2021;09 ;492,35
23-04-2021;10 ;329,55
23-04-2021;11 ;225,07
23-04-2021;12 ;223,95
23-04-2021;13 ;185,78
23-04-2021;14 ;173,94
23-04-2021;15 ;171,81
23-04-2021;16 ;172,22
23-04-2021;17 ;180,42
23-04-2021;18 ;222,84
23-04-2021;19 ;234,28
23-04-2021;20 ;180,32
23-04-2021;21 ;174,85
23-04-2021;22 ;172,52
23-04-2021;23 ;164,73
24-04-2021;00 ;153,47
24-04-2021;01 ;158,44
24-04-2021;02 ;163,01
24-04-2021;03 ;159,86
24-04-2021;04 ;161,48
24-04-2021;05 ;140,88
24-04-2021;06 ;168,79
24-04-2021;07 ;168,69
24-04-2021;08 ;171,94
24-04-2021;09 ;178,13
24-04-2021;10 ;181,68
24-04-2021;11 ;178,23
24-04-2021;12 ;173,56
24-04-2021;13 ;170,21
24-04-2021;14 ;154,48
24-04-2021;15 ;151,64
24-04-2021;16 ;150,83
24-04-2021;17 ;181,18
24-04-2021;18 ;244,11
24-04-2021;19 ;247,76
24-04-2021;20 ;248,17
24-04-2021;21 ;247,96
24-04-2021;22 ;240,15
24-04-2021;23 ;167,07
25-04-2021;00 ;178,07
25-04-2021;01 ;157,31
25-04-2021;02 ;137,96
25-04-2021;03 ;134,52
25-04-2021;04 ;141,41
25-04-2021;05 ;149,31
25-04-2021;06 ;162,98
25-04-2021;07 ;169,36
25-04-2021;08 ;196,92
25-04-2021;09 ;201,37
25-04-2021;10 ;180,3
25-04-2021;11 ;157,01
25-04-2021;12 ;152,45
25-04-2021;13 ;19,14
25-04-2021;14 ;0,61
25-04-2021;15 ;6,48
25-04-2021;16 ;40,42
25-04-2021;17 ;189,82
25-04-2021;18 ;245,84
25-04-2021;19 ;276,94
25-04-2021;20 ;315,73
25-04-2021;21 ;278,36
25-04-2021;22 ;265,69
25-04-2021;23 ;236,62
26-04-2021;00 ;234,6
26-04-2021;01 ;232,37
26-04-2021;02 ;229,73
26-04-2021;03 ;232,98
26-04-2021;04 ;236,32
26-04-2021;05 ;275,11
26-04-2021;06 ;546,48
26-04-2021;07 ;803,57
26-04-2021;08 ;823,82
26-04-2021;09 ;728,61
26-04-2021;10 ;526,53
26-04-2021;11 ;517,31
26-04-2021;12 ;507,69
26-04-2021;13 ;496,24
26-04-2021;14 ;489,66
26-04-2021;15 ;497,76
26-04-2021;16 ;501,51
26-04-2021;17 ;531,69
26-04-2021;18 ;623,16
26-04-2021;19 ;775,81
26-04-2021;20 ;794,45
26-04-2021;21 ;686,67
26-04-2021;22 ;606,35
26-04-2021;23 ;462,41
27-04-2021;00 ;516,36
27-04-2021;01 ;484,11
27-04-2021;02 ;483,5
27-04-2021;03 ;478,43
27-04-2021;04 ;496,08
27-04-2021;05 ;522,35
27-04-2021;06 ;599,03
27-04-2021;07 ;815,17
27-04-2021;08 ;827,75
27-04-2021;09 ;626,31
27-04-2021;10 ;516,57
27-04-2021;11 ;506,93
27-04-2021;12 ;490,91
27-04-2021;13 ;470,72
27-04-2021;14 ;464,43
27-04-2021;15 ;478,94
27-04-2021;16 ;497,6
27-04-2021;17 ;526,91
27-04-2021;18 ;596,9
27-04-2021;19 ;591,62
27-04-2021;20 ;570,53
27-04-2021;21 ;585,44
27-04-2021;22 ;529,35
27-04-2021;23 ;487,97
28-04-2021;00 ;477,28
28-04-2021;01 ;470,49
28-04-2021;02 ;476,47
28-04-2021;03 ;485,09
28-04-2021;04 ;495,84
28-04-2021;05 ;528,91
28-04-2021;06 ;703,96
28-04-2021;07 ;826,37
28-04-2021;08 ;867,85
28-04-2021;09 ;709,84
28-04-2021;10 ;552,43
28-04-2021;11 ;522,21
28-04-2021;12 ;502,54
28-04-2021;13 ;501,52
28-04-2021;14 ;515,62
28-04-2021;15 ;550,71
28-04-2021;16 ;567,55
28-04-2021;17 ;645,13
28-04-2021;18 ;661,26
28-04-2021;19 ;747,26
28-04-2021;20 ;642,09
28-04-2021;21 ;615,21
28-04-2021;22 ;557,51
28-04-2021;23 ;496,86
29-04-2021;00 ;488,45
29-04-2021;01 ;482,08
29-04-2021;02 ;473,28
29-04-2021;03 ;481,98
29-04-2021;04 ;489,97
29-04-2021;05 ;497,96
29-04-2021;06 ;566,44
29-04-2021;07 ;788,87
29-04-2021;08 ;839,95
29-04-2021;09 ;708,15
29-04-2021;10 ;623,49
29-04-2021;11 ;577,57
29-04-2021;12 ;544,69
29-04-2021;13 ;494,42
29-04-2021;14 ;472,37
29-04-2021;15 ;459,32
29-04-2021;16 ;472,78
29-04-2021;17 ;488,25
29-04-2021;18 ;512,83
29-04-2021;19 ;514,35
29-04-2021;20 ;499,38
29-04-2021;21 ;498,97
29-04-2021;22 ;472,88
29-04-2021;23 ;376,48
30-04-2021;00 ;356,12
30-04-2021;01 ;354,8
30-04-2021;02 ;350,45
30-04-2021;03 ;355,61
30-04-2021;04 ;365,44
30-04-2021;05 ;423,98
30-04-2021;06 ;592,82
30-04-2021;07 ;797,52
30-04-2021;08 ;833,47
30-04-2021;09 ;769,97
30-04-2021;10 ;716,69
30-04-2021;11 ;679,62
30-04-2021;12 ;516,25
30-04-2021;13 ;505,82
30-04-2021;14 ;507,64
30-04-2021;15 ;496,09
30-04-2021;16 ;520,3
30-04-2021;17 ;533,77
30-04-2021;18 ;532,15
30-04-2021;19 ;523,54
30-04-2021;20 ;504,7
30-04-2021;21 ;453,86
30-04-2021;22 ;446,77
30-04-2021;23 ;378,2
01-05-2021;00 ;445,29
01-05-2021;01 ;439,7
01-05-2021;02 ;431,67
01-05-2021;03 ;434,51
01-05-2021;04 ;435,02
01-05-2021;05 ;441,94
01-05-2021;06 ;449,36
01-05-2021;07 ;461,66
01-05-2021;08 ;477,02
01-05-2021;09 ;500,51
01-05-2021;10 ;497,05
01-05-2021;11 ;481,19
01-05-2021;12 ;465,02
01-05-2021;13 ;465,12
01-05-2021;14 ;462,07
01-05-2021;15 ;451,9
01-05-2021;16 ;467,46
01-05-2021;17 ;496,75
01-05-2021;18 ;519,63
01-05-2021;19 ;524,71
01-05-2021;20 ;518,91
01-05-2021;21 ;534,78
01-05-2021;22 ;499,8
01-05-2021;23 ;460,75
02-05-2021;00 ;470,89
02-05-2021;01 ;459,71
02-05-2021;02 ;457,88
02-05-2021;03 ;471,81
02-05-2021;04 ;477
02-05-2021;05 ;485,84
02-05-2021;06 ;478,52
02-05-2021;07 ;487,78
02-05-2021;08 ;501,3
02-05-2021;09 ;487,68
02-05-2021;10 ;471
02-05-2021;11 ;469,17
02-05-2021;12 ;446,59
02-05-2021;13 ;358
02-05-2021;14 ;336,34
02-05-2021;15 ;340,3
02-05-2021;16 ;366,75
02-05-2021;17 ;427,06
02-05-2021;18 ;473,13
02-05-2021;19 ;514,63
02-05-2021;20 ;524,49
02-05-2021;21 ;549,11
02-05-2021;22 ;564,26
02-05-2021;23 ;522,36
03-05-2021;00 ;535,27
03-05-2021;01 ;518,59
03-05-2021;02 ;508,02
03-05-2021;03 ;510,15
03-05-2021;04 ;509,54
03-05-2021;05 ;558,06
03-05-2021;06 ;688,95
03-05-2021;07 ;857,88
03-05-2021;08 ;894,29
03-05-2021;09 ;684,68
03-05-2021;10 ;620,2
03-05-2021;11 ;580,94
03-05-2021;12 ;538,93
03-05-2021;13 ;508,22
03-05-2021;14 ;516,97
03-05-2021;15 ;509,44
03-05-2021;16 ;507,3
03-05-2021;17 ;557,75
03-05-2021;18 ;634,94
03-05-2021;19 ;810,39
03-05-2021;20 ;810,69
03-05-2021;21 ;772,75
03-05-2021;22 ;675,83
03-05-2021;23 ;512,39
04-05-2021;00 ;471,53
04-05-2021;01 ;395,94
04-05-2021;02 ;356,27
04-05-2021;03 ;355,96
04-05-2021;04 ;335,21
04-05-2021;05 ;387,19
04-05-2021;06 ;454,84
04-05-2021;07 ;511,92
04-05-2021;08 ;514,66
04-05-2021;09 ;488,21
04-05-2021;10 ;470,92
04-05-2021;11 ;453,72
04-05-2021;12 ;439,79
04-05-2021;13 ;357,59
04-05-2021;14 ;308,04
04-05-2021;15 ;288,31
04-05-2021;16 ;285,77
04-05-2021;17 ;350,37
04-05-2021;18 ;457,9
04-05-2021;19 ;480,18
04-05-2021;20 ;495,33
04-05-2021;21 ;460,64
04-05-2021;22 ;390,65
04-05-2021;23 ;286,48
05-05-2021;00 ;245,87
05-05-2021;01 ;227,28
05-05-2021;02 ;224,03
05-05-2021;03 ;250,85
05-05-2021;04 ;292,2
05-05-2021;05 ;325,73
05-05-2021;06 ;510,13
05-05-2021;07 ;620,27
05-05-2021;08 ;644,35
05-05-2021;09 ;517,45
05-05-2021;10 ;470,31
05-05-2021;11 ;397,97
05-05-2021;12 ;391,16
05-05-2021;13 ;401,62
05-05-2021;14 ;386,18
05-05-2021;15 ;370,33
05-05-2021;16 ;369,62
05-05-2021;17 ;445,62
05-05-2021;18 ;504,65
05-05-2021;19 ;576,48
05-05-2021;20 ;583,69
05-05-2021;21 ;579,22
05-05-2021;22 ;470,31
05-05-2021;23 ;388,92
06-05-2021;00 ;404
06-05-2021;01 ;397,27
06-05-2021;02 ;375,15
06-05-2021;03 ;381,88
06-05-2021;04 ;379,54
06-05-2021;05 ;461,48
06-05-2021;06 ;612,31
06-05-2021;07 ;720,55
06-05-2021;08 ;681,82
06-05-2021;09 ;559,11
06-05-2021;10 ;559,82
06-05-2021;11 ;561,35
06-05-2021;12 ;612,62
06-05-2021;13 ;601,41
06-05-2021;14 ;592,54
06-05-2021;15 ;621,99
06-05-2021;16 ;640,85
06-05-2021;17 ;715,25
06-05-2021;18 ;781,49
06-05-2021;19 ;868,94
06-05-2021;20 ;814,41
06-05-2021;21 ;812,98
06-05-2021;22 ;783,84
06-05-2021;23 ;638,4
07-05-2021;00 ;605,68
07-05-2021;01 ;588,68
07-05-2021;02 ;570,15
07-05-2021;03 ;581,66
07-05-2021;04 ;590,72
07-05-2021;05 ;680,5
07-05-2021;06 ;790,74
07-05-2021;07 ;904,75
07-05-2021;08 ;1018,56
07-05-2021;09 ;856,71
07-05-2021;10 ;801,64
